epoch,train_loss,val_loss
1,2.0079578493118286,2.014751171350479
2,0.5485389238039653,0.5457808712244033
3,0.394241213508447,0.3961107079148293
4,0.266263574385643,0.26723266894817355
5,0.21877770614624023,0.219335000872612
6,0.24393852861324947,0.24534263435602188
7,0.2481762952486674,0.2474944741845131
8,0.23066280391017596,0.23179969807863235
9,0.22390472373167675,0.2252347254216671
10,0.24426317166288694,0.24500248960256577
11,0.20257157013614974,0.20337725079059601
12,0.17731298699180284,0.1777868907749653
13,0.21825986849268278,0.21875349112153053
14,0.18088691105246543,0.18151954453587532
15,0.21056849256356558,0.2112464590907097
16,0.19560208398103715,0.19649155914783478
17,0.2221064546664556,0.22269130237102508
18,0.20165496669809024,0.20246064341664313
19,0.19626279110113778,0.19656217644810678
20,0.2035651293774446,0.20391985113620759
21,0.19637381897568704,0.19687228422760963
22,0.21179063870310783,0.21194923028349877
23,0.19311261705756189,0.19247833766937256
24,0.1802506136973699,0.180101733314991
25,0.1649820176502069,0.16542319897413255
26,0.1982253351509571,0.19920274122357368
27,0.22841255897482235,0.22854071224331857
28,0.18781190938154857,0.18878600413799285
29,0.2010959817926089,0.20168201490640641
30,0.16065257230003674,0.16121243531107904
31,0.1974308779001236,0.19844889139533042
32,0.17572777586380642,0.17609681044816972
33,0.21577561699549358,0.21682122920155525
34,0.18000486264030138,0.1803497796654701
35,0.2323274661342303,0.2332771900177002
36,0.19665084000428518,0.19681692370176315
37,0.18023678140838942,0.18098020975589751
38,0.1556418390671412,0.15603211790919305
39,0.1768860965847969,0.17707454845905304
40,0.21013043077190718,0.2107171931028366
41,0.15649845506151516,0.15677459359169008
42,0.17019477805693944,0.1704393118262291
43,0.19626043394207954,0.19623379464745522
44,0.17006347166101138,0.16984664039611816
45,0.16158122512698173,0.16196761535406112
46,0.16367079658508302,0.16404831877946854
47,0.1675450703104337,0.16812791991829873
48,0.19119082609415056,0.19135566546916963
49,0.17668544659018517,0.17674171805381775
50,0.18028571523626646,0.1806183227300644
51,0.20362995167771974,0.2032262677848339
52,0.1725815258125464,0.17241367403268815
53,0.15386878981788954,0.1542584703505039
54,0.15229544456998506,0.15271978461146354
55,0.16752245497306187,0.1679290174841881
56,0.19940372183124225,0.20019361580014228
57,0.158108830589056,0.1587005784869194
58,0.17194820255835852,0.1721319231748581
59,0.15099123107790946,0.15111062424182892
60,0.1788487523694833,0.17992783914208413
61,0.1603624710182349,0.16052337042689324
62,0.2006731231133143,0.20057561808228494
63,0.19795179374615351,0.1987642217874527
64,0.16926843400597572,0.16956208402514458
65,0.16889166653752327,0.16954418978691102
66,0.18591834741632143,0.18636609153747558
67,0.17795445261994997,0.17827289851903916
68,0.17512983370621998,0.17564779928326607
69,0.1634953074077765,0.16362745172381402
70,0.15661149126191934,0.1568751921892166
71,0.15250854464173316,0.1530514321923256
72,0.17219269904494286,0.17287052933573724
73,0.1656944664478302,0.1661769031405449
74,0.14661107334395249,0.14678363052606583
75,0.16369067818721136,0.16385203593969344
76,0.16630904520948728,0.1664545456469059
77,0.16674260362784069,0.16684714638590814
78,0.16269195909897485,0.16315435435175896
79,0.1552777362883091,0.15558608369231225
80,0.1705019462009271,0.1708621626496315
81,0.1604645073036353,0.160781643140316
82,0.17155328153570493,0.1722711123406887
83,0.1827733392059803,0.18231463375091553
84,0.18189879753390947,0.18207971465587616
85,0.14781738164027533,0.14828218477368355
86,0.1835391366958618,0.18421712373495103
87,0.18411320589582125,0.18451797869205475
88,0.16166751694281897,0.16199642017483712
89,0.16085498979489007,0.16093138724565506
90,0.1942611879090468,0.19446195179224016
91,0.15864654132723807,0.15898311609625818
92,0.1521446027636528,0.15205559208989144
93,0.1665636656184991,0.16638306837677955
94,0.15821990742286046,0.15817546694278717
95,0.1524489378253619,0.15274289220571519
96,0.15868395053943,0.15912351967096328
97,0.1621205823024114,0.16219154358506202
98,0.1493935879021883,0.1498058563351631
99,0.1706107695976893,0.1705897149324417
100,0.17863638133605322,0.17880927568078042
